resultId,raceId,driverId,constructorId,number,grid,finishPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,forename,surname,driverName,gridPosition,Grand Prix,year,totalPitTime_ms,totalPitTime_s,positionsChange,pitEffect
24037,1001,838,1,2,18,15.0,15,15,0.0,43,\N,\N,38,13,108.956,231.418,11,Stoffel,Vandoorne,Stoffel Vandoorne,20.0,Belgian Grand Prix,2018,65942.0,65.942,5.0,0.07582420915349854
24038,1001,817,9,3,8,,R,16,0.0,28,\N,\N,27,15,109.242,230.812,31,Daniel,Ricciardo,Daniel Ricciardo,8.0,Belgian Grand Prix,2018,,,,
24039,1001,8,6,7,6,,R,17,0.0,8,\N,\N,6,17,114.32,220.559,23,Kimi,Räikkönen,Kimi Räikkönen,6.0,Belgian Grand Prix,2018,61818.0,61.818,,
24040,1001,844,15,16,12,,R,18,0.0,0,\N,\N,\N,0,\N,\N,3,Charles,Leclerc,Charles Leclerc,13.0,Belgian Grand Prix,2018,,,,
24041,1001,4,1,14,15,,R,19,0.0,0,\N,\N,\N,0,\N,\N,3,Fernando,Alonso,Fernando Alonso,17.0,Belgian Grand Prix,2018,,,,
24042,1001,807,4,27,20,,R,20,0.0,0,\N,\N,\N,0,\N,\N,3,Nico,Hülkenberg,Nico Hülkenberg,15.0,Belgian Grand Prix,2018,,,,
24043,1002,1,131,44,3,1.0,1,1,25.0,53,16:54.5,4614484,30,1,82.497,252.794,1,Lewis,Hamilton,Lewis Hamilton,3.0,Italian Grand Prix,2018,23728.0,23.728,2.0,0.08428860418071477
24044,1002,8,6,7,1,2.0,2,2,18.0,53,8.705,4623189,28,4,83.515,249.713,1,Kimi,Räikkönen,Kimi Räikkönen,1.0,Italian Grand Prix,2018,23862.0,23.862,-1.0,-0.04190763557120108
24045,1002,822,131,77,4,3.0,3,3,15.0,53,14.066,4628550,39,3,82.907,251.544,1,Valtteri,Bottas,Valtteri Bottas,4.0,Italian Grand Prix,2018,23763.0,23.763,1.0,0.042082228674830614
24046,1002,20,6,5,2,4.0,4,4,12.0,53,16.151,4630635,51,2,82.505,252.77,1,Sebastian,Vettel,Sebastian Vettel,2.0,Italian Grand Prix,2018,56520.0,56.52,-2.0,-0.035385704175513094
24047,1002,830,9,33,5,5.0,5,5,10.0,53,18.208,4632692,41,6,83.609,249.432,1,Max,Verstappen,Max Verstappen,5.0,Italian Grand Prix,2018,24003.0,24.003,0.0,0.0
24048,1002,839,10,31,8,6.0,6,6,8.0,53,57.761,4672245,48,12,84.243,247.555,1,Esteban,Ocon,Esteban Ocon,8.0,Italian Grand Prix,2018,24827.0,24.827,2.0,0.08055745760663793
24049,1002,815,10,11,14,7.0,7,7,6.0,53,58.678,4673162,44,11,84.179,247.743,1,Sergio,Pérez,Sergio Pérez,16.0,Italian Grand Prix,2018,25655.0,25.655,9.0,0.35080880919898655
24050,1002,832,4,55,7,8.0,8,8,4.0,53,+1:18.140,4692624,43,5,83.529,249.671,1,Carlos,Sainz,Carlos Sainz,7.0,Italian Grand Prix,2018,25774.0,25.774,-1.0,-0.03879878947776829
24051,1002,840,3,18,10,9.0,9,9,2.0,52,\N,\N,52,9,84.056,248.106,11,Lance,Stroll,Lance Stroll,10.0,Italian Grand Prix,2018,26440.0,26.44,1.0,0.037821482602118
24052,1002,845,3,35,12,10.0,10,10,1.0,52,\N,\N,39,14,84.58,246.568,11,Sergey,Sirotkin,Sergey Sirotkin,12.0,Italian Grand Prix,2018,25245.0,25.245,2.0,0.07922360863537334
24053,1002,844,15,16,15,11.0,11,11,0.0,52,\N,\N,52,8,83.768,248.959,11,Charles,Leclerc,Charles Leclerc,17.0,Italian Grand Prix,2018,24084.0,24.084,6.0,0.2491280518186348
24054,1002,838,1,2,17,12.0,12,12,0.0,52,\N,\N,52,13,84.504,246.79,11,Stoffel,Vandoorne,Stoffel Vandoorne,20.0,Italian Grand Prix,2018,24094.0,24.094,8.0,0.3320328712542542
24055,1002,807,4,27,20,13.0,13,13,0.0,52,\N,\N,47,16,84.772,246.01,11,Nico,Hülkenberg,Nico Hülkenberg,14.0,Italian Grand Prix,2018,49690.0,49.69,1.0,0.02012477359629704
24056,1002,842,5,10,9,14.0,14,14,0.0,52,\N,\N,47,10,84.059,248.097,11,Pierre,Gasly,Pierre Gasly,9.0,Italian Grand Prix,2018,27792.0,27.792,-5.0,-0.17990788716177317
24057,1002,828,15,9,18,15.0,15,15,0.0,52,\N,\N,46,15,84.767,246.024,11,Marcus,Ericsson,Marcus Ericsson,19.0,Italian Grand Prix,2018,55567.0,55.567,4.0,0.07198517105476272
24058,1002,825,210,20,11,16.0,16,16,0.0,52,\N,\N,44,7,83.768,248.959,11,Kevin,Magnussen,Kevin Magnussen,11.0,Italian Grand Prix,2018,38563.0,38.563,-5.0,-0.12965796229546456
24059,1002,817,9,3,19,,R,17,0.0,23,\N,\N,46,18,85.692,243.369,5,Daniel,Ricciardo,Daniel Ricciardo,15.0,Italian Grand Prix,2018,24805.0,24.805,,
24060,1002,4,1,14,13,,R,18,0.0,9,\N,\N,18,17,85.229,244.691,5,Fernando,Alonso,Fernando Alonso,13.0,Italian Grand Prix,2018,,,,
24061,1002,843,5,28,16,,R,19,0.0,0,\N,\N,6,19,87.009,239.685,23,Brendon,Hartley,Brendon Hartley,18.0,Italian Grand Prix,2018,,,,
24062,1002,154,210,8,6,,D,20,0.0,53,56.32,4670804,\N,0,\N,\N,2,Romain,Grosjean,Romain Grosjean,6.0,Italian Grand Prix,2018,24779.0,24.779,,
24063,1003,1,131,44,1,1.0,1,1,25.0,61,51:11.6,6671611,56,2,102.913,177.108,1,Lewis,Hamilton,Lewis Hamilton,1.0,Singapore Grand Prix,2018,28946.0,28.946,0.0,0.0
24064,1003,830,9,33,2,2.0,2,2,18.0,61,8.961,6680572,54,5,103.345,176.368,1,Max,Verstappen,Max Verstappen,2.0,Singapore Grand Prix,2018,29681.0,29.681,0.0,0.0
24065,1003,20,6,5,3,3.0,3,3,15.0,61,39.984,6711595,48,6,104.669,174.137,1,Sebastian,Vettel,Sebastian Vettel,3.0,Singapore Grand Prix,2018,28722.0,28.722,0.0,0.0
24066,1003,822,131,77,4,4.0,4,4,12.0,61,51.93,6723541,42,8,104.72,174.052,1,Valtteri,Bottas,Valtteri Bottas,4.0,Singapore Grand Prix,2018,28542.0,28.542,0.0,0.0
24067,1003,8,6,7,5,5.0,5,5,10.0,61,53.001,6724612,46,7,104.715,174.061,1,Kimi,Räikkönen,Kimi Räikkönen,5.0,Singapore Grand Prix,2018,29513.0,29.513,0.0,0.0
24068,1003,817,9,3,6,6.0,6,6,8.0,61,53.982,6725593,59,3,103.12,176.753,1,Daniel,Ricciardo,Daniel Ricciardo,6.0,Singapore Grand Prix,2018,28779.0,28.779,0.0,0.0
24069,1003,4,1,14,11,7.0,7,7,6.0,61,+1:43.001,6774612,57,4,103.164,176.677,1,Fernando,Alonso,Fernando Alonso,11.0,Singapore Grand Prix,2018,29922.0,29.922,4.0,0.13368090368290889
24070,1003,832,4,55,12,8.0,8,8,4.0,60,\N,\N,50,12,105.211,173.24,11,Carlos,Sainz,Carlos Sainz,12.0,Singapore Grand Prix,2018,30242.0,30.242,4.0,0.13226638449837974
24071,1003,844,15,16,13,9.0,9,9,2.0,60,\N,\N,57,11,105.203,173.253,11,Charles,Leclerc,Charles Leclerc,13.0,Singapore Grand Prix,2018,29310.0,29.31,4.0,0.1364721937905152
24072,1003,807,4,27,10,10.0,10,10,1.0,60,\N,\N,53,19,106.093,171.8,11,Nico,Hülkenberg,Nico Hülkenberg,10.0,Singapore Grand Prix,2018,31183.0,31.183,0.0,0.0
24073,1003,828,15,9,14,11.0,11,11,0.0,60,\N,\N,50,10,105.169,173.309,11,Marcus,Ericsson,Marcus Ericsson,14.0,Singapore Grand Prix,2018,28860.0,28.86,3.0,0.10395010395010396
24074,1003,838,1,2,18,12.0,12,12,0.0,60,\N,\N,50,14,105.555,172.675,11,Stoffel,Vandoorne,Stoffel Vandoorne,18.0,Singapore Grand Prix,2018,30234.0,30.234,6.0,0.19845207382417146
24075,1003,842,5,10,15,13.0,13,13,0.0,60,\N,\N,56,18,106.063,171.848,11,Pierre,Gasly,Pierre Gasly,15.0,Singapore Grand Prix,2018,28931.0,28.931,2.0,0.06912999896305001
24076,1003,840,3,18,20,14.0,14,14,0.0,60,\N,\N,53,17,106.033,171.897,11,Lance,Stroll,Lance Stroll,20.0,Singapore Grand Prix,2018,28767.0,28.767,6.0,0.20857232245281052
24077,1003,154,210,8,8,15.0,15,15,0.0,60,\N,\N,57,16,105.904,172.106,11,Romain,Grosjean,Romain Grosjean,8.0,Singapore Grand Prix,2018,29517.0,29.517,-7.0,-0.2371514720330657
24078,1003,815,10,11,7,16.0,16,16,0.0,60,\N,\N,48,13,105.389,172.947,11,Sergio,Pérez,Sergio Pérez,7.0,Singapore Grand Prix,2018,84879.0,84.879,-9.0,-0.10603329445445869
24079,1003,843,5,28,17,17.0,17,17,0.0,60,\N,\N,38,9,104.889,173.772,11,Brendon,Hartley,Brendon Hartley,17.0,Singapore Grand Prix,2018,59376.0,59.376,0.0,0.0
24080,1003,825,210,20,16,18.0,18,18,0.0,59,\N,\N,50,1,101.905,178.86,12,Kevin,Magnussen,Kevin Magnussen,16.0,Singapore Grand Prix,2018,89443.0,89.443,-2.0,-0.022360609550216338
24081,1003,845,3,35,19,19.0,19,19,0.0,59,\N,\N,48,15,105.902,172.11,12,Sergey,Sirotkin,Sergey Sirotkin,19.0,Singapore Grand Prix,2018,64499.0,64.499,0.0,0.0
24082,1003,839,10,31,9,,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Esteban,Ocon,Esteban Ocon,9.0,Singapore Grand Prix,2018,,,,
24083,1004,1,131,44,2,1.0,1,1,25.0,53,27:25.2,5245181,50,2,95.916,219.492,1,Lewis,Hamilton,Lewis Hamilton,2.0,Russian Grand Prix,2018,29551.0,29.551,1.0,0.03383980237555413
24084,1004,822,131,77,1,2.0,2,2,18.0,53,2.545,5247726,50,1,95.861,219.617,1,Valtteri,Bottas,Valtteri Bottas,1.0,Russian Grand Prix,2018,29794.0,29.794,-1.0,-0.03356380479291132
24085,1004,20,6,5,3,3.0,3,3,15.0,53,7.487,5252668,50,3,95.99,219.322,1,Sebastian,Vettel,Sebastian Vettel,3.0,Russian Grand Prix,2018,29798.0,29.798,0.0,0.0
24086,1004,8,6,7,4,4.0,4,4,12.0,53,16.543,5261724,47,6,96.611,217.913,1,Kimi,Räikkönen,Kimi Räikkönen,4.0,Russian Grand Prix,2018,29531.0,29.531,0.0,0.0
24087,1004,830,9,33,19,5.0,5,5,10.0,53,31.016,5276197,45,4,96.283,218.655,1,Max,Verstappen,Max Verstappen,11.0,Russian Grand Prix,2018,29370.0,29.37,6.0,0.20429009193054137
24088,1004,817,9,3,18,6.0,6,6,8.0,53,+1:20.451,5325632,41,5,96.345,218.514,1,Daniel,Ricciardo,Daniel Ricciardo,12.0,Russian Grand Prix,2018,37446.0,37.446,6.0,0.16023073225444642
24089,1004,844,15,16,7,7.0,7,7,6.0,53,+1:38.390,5343571,52,9,98.107,214.59,1,Charles,Leclerc,Charles Leclerc,7.0,Russian Grand Prix,2018,30397.0,30.397,0.0,0.0
24090,1004,825,210,20,5,8.0,8,8,4.0,52,\N,\N,52,8,98.015,214.791,11,Kevin,Magnussen,Kevin Magnussen,5.0,Russian Grand Prix,2018,29904.0,29.904,-3.0,-0.10032102728731943
24091,1004,839,10,31,6,9.0,9,9,2.0,52,\N,\N,52,12,98.366,214.025,11,Esteban,Ocon,Esteban Ocon,6.0,Russian Grand Prix,2018,30642.0,30.642,-3.0,-0.09790483649892305
24092,1004,815,10,11,8,10.0,10,10,1.0,52,\N,\N,47,11,98.3,214.168,11,Sergio,Pérez,Sergio Pérez,8.0,Russian Grand Prix,2018,29924.0,29.924,-2.0,-0.06683598449405159
24093,1004,154,210,8,9,11.0,11,11,0.0,52,\N,\N,46,10,98.244,214.29,11,Romain,Grosjean,Romain Grosjean,9.0,Russian Grand Prix,2018,30469.0,30.469,-2.0,-0.06564048705241393
24094,1004,807,4,27,12,12.0,12,12,0.0,52,\N,\N,52,13,99.108,212.422,11,Nico,Hülkenberg,Nico Hülkenberg,15.0,Russian Grand Prix,2018,30625.0,30.625,3.0,0.09795918367346938
24095,1004,828,15,9,10,13.0,13,13,0.0,52,\N,\N,39,7,97.931,214.975,11,Marcus,Ericsson,Marcus Ericsson,10.0,Russian Grand Prix,2018,60197.0,60.197,-3.0,-0.04983637058325165
24096,1004,4,1,14,16,14.0,14,14,0.0,52,\N,\N,44,15,99.59,211.394,11,Fernando,Alonso,Fernando Alonso,17.0,Russian Grand Prix,2018,30348.0,30.348,3.0,0.0988533017002768
24097,1004,840,3,18,14,15.0,15,15,0.0,52,\N,\N,44,14,99.435,211.724,11,Lance,Stroll,Lance Stroll,20.0,Russian Grand Prix,2018,29266.0,29.266,5.0,0.17084671632611223
24098,1004,838,1,2,15,16.0,16,16,0.0,51,\N,\N,41,18,99.922,210.692,12,Stoffel,Vandoorne,Stoffel Vandoorne,19.0,Russian Grand Prix,2018,29636.0,29.636,3.0,0.10122823592927521
24099,1004,832,4,55,11,17.0,17,17,0.0,51,\N,\N,35,16,99.731,211.095,12,Carlos,Sainz,Carlos Sainz,14.0,Russian Grand Prix,2018,30021.0,30.021,-3.0,-0.099930048965724
24100,1004,845,3,35,13,18.0,18,18,0.0,51,\N,\N,43,17,99.838,210.869,12,Sergey,Sirotkin,Sergey Sirotkin,18.0,Russian Grand Prix,2018,29912.0,29.912,0.0,0.0
24101,1004,842,5,10,17,,R,19,0.0,4,\N,\N,3,19,104.071,202.292,23,Pierre,Gasly,Pierre Gasly,13.0,Russian Grand Prix,2018,,,,
24102,1004,843,5,28,20,,R,20,0.0,4,\N,\N,2,20,105.852,198.889,23,Brendon,Hartley,Brendon Hartley,16.0,Russian Grand Prix,2018,29418.0,29.418,,
24103,1005,1,131,44,1,1.0,1,1,25.0,53,27:17.1,5237062,51,2,92.785,225.307,1,Lewis,Hamilton,Lewis Hamilton,1.0,Japanese Grand Prix,2018,22614.0,22.614,0.0,0.0
24104,1005,822,131,77,2,2.0,2,2,18.0,53,12.919,5249981,46,3,93.11,224.521,1,Valtteri,Bottas,Valtteri Bottas,2.0,Japanese Grand Prix,2018,22777.0,22.777,0.0,0.0
24105,1005,830,9,33,3,3.0,3,3,15.0,53,14.295,5251357,50,6,93.367,223.903,1,Max,Verstappen,Max Verstappen,3.0,Japanese Grand Prix,2018,28789.0,28.789,0.0,0.0
24106,1005,817,9,3,15,4.0,4,4,12.0,53,19.495,5256557,50,4,93.187,224.336,1,Daniel,Ricciardo,Daniel Ricciardo,15.0,Japanese Grand Prix,2018,22864.0,22.864,11.0,0.4811056682995101
24107,1005,8,6,7,4,5.0,5,5,10.0,53,50.998,5288060,28,12,94.223,221.869,1,Kimi,Räikkönen,Kimi Räikkönen,4.0,Japanese Grand Prix,2018,22781.0,22.781,-1.0,-0.04389622931390194
24108,1005,20,6,5,8,6.0,6,6,8.0,53,+1:09.873,5306935,53,1,92.318,226.447,1,Sebastian,Vettel,Sebastian Vettel,9.0,Japanese Grand Prix,2018,22748.0,22.748,3.0,0.13187972569017056
24109,1005,815,10,11,9,7.0,7,7,6.0,53,+1:19.379,5316441,43,9,94.073,222.223,1,Sergio,Pérez,Sergio Pérez,10.0,Japanese Grand Prix,2018,23635.0,23.635,3.0,0.12693039983075946
24110,1005,154,210,8,5,8.0,8,8,4.0,53,+1:27.198,5324260,47,15,94.786,220.551,1,Romain,Grosjean,Romain Grosjean,5.0,Japanese Grand Prix,2018,23692.0,23.692,-3.0,-0.12662502110417018
24111,1005,839,10,31,11,9.0,9,9,2.0,53,+1:28.055,5325117,50,14,94.67,220.821,1,Esteban,Ocon,Esteban Ocon,8.0,Japanese Grand Prix,2018,23316.0,23.316,-1.0,-0.04288900325956425
24112,1005,832,4,55,13,10.0,10,10,1.0,52,\N,\N,50,11,94.197,221.93,11,Carlos,Sainz,Carlos Sainz,13.0,Japanese Grand Prix,2018,23477.0,23.477,3.0,0.1277846402862376
24113,1005,842,5,10,7,11.0,11,11,0.0,52,\N,\N,35,10,94.133,222.081,11,Pierre,Gasly,Pierre Gasly,7.0,Japanese Grand Prix,2018,23376.0,23.376,-4.0,-0.17111567419575632
24114,1005,828,15,9,20,12.0,12,12,0.0,52,\N,\N,8,19,96.294,217.097,11,Marcus,Ericsson,Marcus Ericsson,20.0,Japanese Grand Prix,2018,23244.0,23.244,8.0,0.34417484081913613
24115,1005,843,5,28,6,13.0,13,13,0.0,52,\N,\N,30,16,94.857,220.386,11,Brendon,Hartley,Brendon Hartley,6.0,Japanese Grand Prix,2018,23110.0,23.11,-7.0,-0.30289917784508874
24116,1005,4,1,14,18,14.0,14,14,0.0,52,\N,\N,28,7,93.943,222.53,11,Fernando,Alonso,Fernando Alonso,18.0,Japanese Grand Prix,2018,27454.0,27.454,4.0,0.14569825890580607
24117,1005,838,1,2,19,15.0,15,15,0.0,52,\N,\N,25,18,95.023,220.001,11,Stoffel,Vandoorne,Stoffel Vandoorne,19.0,Japanese Grand Prix,2018,23159.0,23.159,4.0,0.17271902931905522
24118,1005,845,3,35,17,16.0,16,16,0.0,52,\N,\N,41,8,93.985,222.431,11,Sergey,Sirotkin,Sergey Sirotkin,17.0,Japanese Grand Prix,2018,47307.0,47.307,1.0,0.02113852072631957
24119,1005,840,3,18,14,17.0,17,17,0.0,52,\N,\N,41,5,93.354,223.934,11,Lance,Stroll,Lance Stroll,14.0,Japanese Grand Prix,2018,53461.0,53.461,-3.0,-0.056115673107498924
24120,1005,844,15,16,10,,R,18,0.0,38,\N,\N,37,13,94.515,221.183,26,Charles,Leclerc,Charles Leclerc,11.0,Japanese Grand Prix,2018,65563.0,65.563,,
24121,1005,807,4,27,16,,R,19,0.0,37,\N,\N,32,17,94.934,220.207,5,Nico,Hülkenberg,Nico Hülkenberg,16.0,Japanese Grand Prix,2018,23555.0,23.555,,
24122,1005,825,210,20,12,,R,20,0.0,8,\N,\N,6,20,99.908,209.244,130,Kevin,Magnussen,Kevin Magnussen,12.0,Japanese Grand Prix,2018,29007.0,29.007,,
24123,1006,8,6,7,2,1.0,1,1,25.0,56,34:18.6,5658643,45,5,98.482,201.527,1,Kimi,Räikkönen,Kimi Räikkönen,3.0,United States Grand Prix,2018,23714.0,23.714,2.0,0.08433836552247619
24124,1006,830,9,33,18,2.0,2,2,18.0,56,1.281,5659924,45,2,98.246,202.011,1,Max,Verstappen,Max Verstappen,15.0,United States Grand Prix,2018,23446.0,23.446,13.0,0.5544655804828116
24125,1006,1,131,44,1,3.0,3,3,15.0,56,2.342,5660985,40,1,97.392,203.782,1,Lewis,Hamilton,Lewis Hamilton,1.0,United States Grand Prix,2018,47608.0,47.608,-2.0,-0.04200974626113259
24126,1006,20,6,5,5,4.0,4,4,12.0,56,18.222,5676865,41,3,98.28,201.941,1,Sebastian,Vettel,Sebastian Vettel,2.0,United States Grand Prix,2018,24449.0,24.449,-2.0,-0.08180293672542843
24127,1006,822,131,77,3,5.0,5,5,10.0,56,24.744,5683387,46,4,98.47,201.551,1,Valtteri,Bottas,Valtteri Bottas,4.0,United States Grand Prix,2018,23478.0,23.478,-1.0,-0.0425930658488798
24128,1006,807,4,27,7,6.0,6,6,8.0,56,+1:27.210,5745853,51,8,99.548,199.369,1,Nico,Hülkenberg,Nico Hülkenberg,7.0,United States Grand Prix,2018,24681.0,24.681,1.0,0.04051699688019124
24129,1006,832,4,55,11,7.0,7,7,6.0,56,+1:34.994,5753637,45,11,99.858,198.75,1,Carlos,Sainz,Carlos Sainz,11.0,United States Grand Prix,2018,29319.0,29.319,4.0,0.13643030116988983
24130,1006,815,10,11,10,8.0,8,8,4.0,56,+1:41.080,5759723,45,13,99.992,198.483,1,Sergio,Pérez,Sergio Pérez,10.0,United States Grand Prix,2018,25723.0,25.723,2.0,0.07775142868250204
24131,1006,843,5,28,20,9.0,9,9,2.0,55,\N,\N,32,6,98.963,200.547,11,Brendon,Hartley,Brendon Hartley,14.0,United States Grand Prix,2018,23819.0,23.819,5.0,0.20991645325160588
24132,1006,828,15,9,16,10.0,10,10,1.0,55,\N,\N,36,9,99.569,199.327,11,Marcus,Ericsson,Marcus Ericsson,19.0,United States Grand Prix,2018,23940.0,23.94,9.0,0.37593984962406013
24133,1006,838,1,2,17,11.0,11,11,0.0,55,\N,\N,52,12,99.915,198.636,11,Stoffel,Vandoorne,Stoffel Vandoorne,20.0,United States Grand Prix,2018,48260.0,48.26,9.0,0.18648984666390386
24134,1006,842,5,10,19,12.0,12,12,0.0,55,\N,\N,33,14,100.098,198.273,11,Pierre,Gasly,Pierre Gasly,13.0,United States Grand Prix,2018,48084.0,48.084,1.0,0.02079693869062474
24135,1006,845,3,35,14,13.0,13,13,0.0,55,\N,\N,42,7,99.24,199.987,11,Sergey,Sirotkin,Sergey Sirotkin,17.0,United States Grand Prix,2018,47401.0,47.401,4.0,0.08438640535009809
24136,1006,840,3,18,15,14.0,14,14,0.0,54,\N,\N,38,10,99.646,199.173,12,Lance,Stroll,Lance Stroll,18.0,United States Grand Prix,2018,83954.0,83.954,4.0,0.04764513900469305
24137,1006,844,15,16,9,,R,15,0.0,31,\N,\N,12,16,100.522,197.437,130,Charles,Leclerc,Charles Leclerc,9.0,United States Grand Prix,2018,34812.0,34.812,,
24138,1006,817,9,3,4,,R,16,0.0,8,\N,\N,49,15,100.433,197.612,84,Daniel,Ricciardo,Daniel Ricciardo,5.0,United States Grand Prix,2018,,,,
24139,1006,154,210,8,8,,R,17,0.0,2,\N,\N,12,18,101.982,194.61,130,Romain,Grosjean,Romain Grosjean,8.0,United States Grand Prix,2018,35104.0,35.104,,
24140,1006,4,1,14,13,,R,18,0.0,1,\N,\N,5,17,100.933,196.633,4,Fernando,Alonso,Fernando Alonso,16.0,United States Grand Prix,2018,,,,
24141,1006,839,10,31,6,,D,19,0.0,56,\N,\N,\N,0,\N,\N,2,Esteban,Ocon,Esteban Ocon,6.0,United States Grand Prix,2018,24534.0,24.534,,
24142,1006,825,210,20,12,,D,20,0.0,56,\N,\N,\N,0,\N,\N,2,Kevin,Magnussen,Kevin Magnussen,12.0,United States Grand Prix,2018,23723.0,23.723,,
24143,1007,830,9,33,2,1.0,1,1,25.0,71,38:28.9,5908851,66,2,79.186,195.67,1,Max,Verstappen,Max Verstappen,2.0,Mexican Grand Prix,2018,44263.0,44.263,1.0,0.02259223279036667
24144,1007,20,6,5,4,2.0,2,2,18.0,71,17.316,5926167,49,4,79.522,194.844,1,Sebastian,Vettel,Sebastian Vettel,4.0,Mexican Grand Prix,2018,44435.0,44.435,2.0,0.045009564532463145
24145,1007,8,6,7,6,3.0,3,3,15.0,71,49.914,5958765,19,5,80.334,192.874,1,Kimi,Räikkönen,Kimi Räikkönen,6.0,Mexican Grand Prix,2018,22017.0,22.017,3.0,0.1362583458236817
24146,1007,1,131,44,3,4.0,4,4,12.0,71,+1:18.738,5987589,49,8,80.728,191.933,1,Lewis,Hamilton,Lewis Hamilton,3.0,Mexican Grand Prix,2018,44668.0,44.668,-1.0,-0.022387391421151606
24147,1007,822,131,77,5,5.0,5,5,10.0,70,\N,\N,65,1,78.741,196.776,11,Valtteri,Bottas,Valtteri Bottas,5.0,Mexican Grand Prix,2018,68504.0,68.504,0.0,0.0
24148,1007,807,4,27,7,6.0,6,6,8.0,69,\N,\N,67,7,80.637,192.15,12,Nico,Hülkenberg,Nico Hülkenberg,7.0,Mexican Grand Prix,2018,23037.0,23.037,1.0,0.0434084299170899
24149,1007,844,15,16,9,7.0,7,7,6.0,69,\N,\N,67,6,80.537,192.388,12,Charles,Leclerc,Charles Leclerc,9.0,Mexican Grand Prix,2018,22588.0,22.588,2.0,0.08854258898530193
24150,1007,838,1,2,15,8.0,8,8,4.0,69,\N,\N,14,11,81.921,189.138,12,Stoffel,Vandoorne,Stoffel Vandoorne,17.0,Mexican Grand Prix,2018,22174.0,22.174,9.0,0.4058807612519167
24151,1007,828,15,9,10,9.0,9,9,2.0,69,\N,\N,18,14,82.44,187.947,12,Marcus,Ericsson,Marcus Ericsson,10.0,Mexican Grand Prix,2018,31406.0,31.406,1.0,0.031841049480990896
24152,1007,842,5,10,20,10.0,10,10,1.0,69,\N,\N,69,17,82.755,187.232,12,Pierre,Gasly,Pierre Gasly,15.0,Mexican Grand Prix,2018,45625.0,45.625,5.0,0.1095890410958904
24153,1007,839,10,31,11,11.0,11,11,0.0,69,\N,\N,6,15,82.629,187.517,12,Esteban,Ocon,Esteban Ocon,11.0,Mexican Grand Prix,2018,50562.0,50.562,0.0,0.0
24154,1007,840,3,18,17,12.0,12,12,0.0,69,\N,\N,27,18,82.983,186.717,12,Lance,Stroll,Lance Stroll,19.0,Mexican Grand Prix,2018,47822.0,47.822,7.0,0.14637614487056166
24155,1007,845,3,35,19,13.0,13,13,0.0,69,\N,\N,66,16,82.64,187.492,12,Sergey,Sirotkin,Sergey Sirotkin,20.0,Mexican Grand Prix,2018,22732.0,22.732,7.0,0.3079359493225409
24156,1007,843,5,28,14,14.0,14,14,0.0,69,\N,\N,26,13,82.438,187.952,12,Brendon,Hartley,Brendon Hartley,14.0,Mexican Grand Prix,2018,45608.0,45.608,0.0,0.0
24157,1007,825,210,20,16,15.0,15,15,0.0,69,\N,\N,45,10,81.874,189.246,12,Kevin,Magnussen,Kevin Magnussen,18.0,Mexican Grand Prix,2018,22390.0,22.39,3.0,0.13398838767306834
24158,1007,154,210,8,18,16.0,16,16,0.0,68,\N,\N,46,9,81.37,190.419,13,Romain,Grosjean,Romain Grosjean,16.0,Mexican Grand Prix,2018,46159.0,46.159,0.0,0.0
24159,1007,817,9,3,1,,R,17,0.0,61,\N,\N,57,3,79.462,194.991,5,Daniel,Ricciardo,Daniel Ricciardo,1.0,Mexican Grand Prix,2018,22022.0,22.022,,
24160,1007,815,10,11,13,,R,18,0.0,38,\N,\N,6,19,83.545,185.461,23,Sergio,Pérez,Sergio Pérez,13.0,Mexican Grand Prix,2018,23755.0,23.755,,
24161,1007,832,4,55,8,,R,19,0.0,28,\N,\N,6,12,82.386,188.07,22,Carlos,Sainz,Carlos Sainz,8.0,Mexican Grand Prix,2018,22660.0,22.66,,
24162,1007,4,1,14,12,,R,20,0.0,3,\N,\N,3,20,84.197,184.025,5,Fernando,Alonso,Fernando Alonso,12.0,Mexican Grand Prix,2018,,,,
24163,1008,1,131,44,1,1.0,1,1,25.0,71,27:09.1,5229066,70,7,71.795,216.065,1,Lewis,Hamilton,Lewis Hamilton,1.0,Brazilian Grand Prix,2018,22641.0,22.641,0.0,0.0
24164,1008,830,9,33,5,2.0,2,2,18.0,71,1.469,5230535,61,4,71.578,216.72,1,Max,Verstappen,Max Verstappen,5.0,Brazilian Grand Prix,2018,23432.0,23.432,3.0,0.12803004438374874
24165,1008,8,6,7,4,3.0,3,3,15.0,71,4.764,5233830,64,6,71.769,216.143,1,Kimi,Räikkönen,Kimi Räikkönen,4.0,Brazilian Grand Prix,2018,22766.0,22.766,1.0,0.043925151541772824
24166,1008,817,9,3,11,4.0,4,4,12.0,71,5.193,5234259,62,3,71.343,217.434,1,Daniel,Ricciardo,Daniel Ricciardo,6.0,Brazilian Grand Prix,2018,23300.0,23.3,2.0,0.08583690987124463
24167,1008,822,131,77,3,5.0,5,5,10.0,71,22.943,5252009,65,1,70.54,219.909,1,Valtteri,Bottas,Valtteri Bottas,3.0,Brazilian Grand Prix,2018,45682.0,45.682,-2.0,-0.04378092027494418
